,ID,trial,system_time,launch_ori,launch_speed,true_pos,straight_pos,click_pos,prediction_error,score,reaction_time,ID_Index
403,3,20,2024-04-20 15:25:30,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[320, -82]",11.570310633733564,98,663,3 2024-04-20 15_24_26
404,3,21,2024-04-20 15:25:34,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[327, 50]",3.879416131679186,99,864,3 2024-04-20 15_24_26
405,3,22,2024-04-20 15:25:37,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[86, 167]",8.014337196203106,98,963,3 2024-04-20 15_24_26
406,3,23,2024-04-20 15:25:40,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[327, 113]",24.502200518828563,95,1045,3 2024-04-20 15_24_26
407,3,24,2024-04-20 15:25:43,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-139, 65]",18.124930157431937,96,986,3 2024-04-20 15_24_26
408,3,25,2024-04-20 15:25:47,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[255, -302]",20.94738589498123,96,869,3 2024-04-20 15_24_26
409,3,26,2024-04-20 15:25:49,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[237, -298]",37.41021353519531,93,714,3 2024-04-20 15_24_26
410,3,27,2024-04-20 15:25:53,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-139, 108]",29.480156800082685,95,1245,3 2024-04-20 15_24_26
411,3,28,2024-04-20 15:25:56,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-102, -289]",13.588506979583384,97,916,3 2024-04-20 15_24_26
412,3,29,2024-04-20 15:25:58,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[303, -294]",0.5481700564158138,99,717,3 2024-04-20 15_24_26
413,3,30,2024-04-20 15:26:01,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[252, -298]",22.59297686812529,96,751,3 2024-04-20 15_24_26
414,3,31,2024-04-20 15:26:04,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[325, -119]",22.678530825041133,96,630,3 2024-04-20 15_24_26
415,3,32,2024-04-20 15:26:07,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[84, 169]",10.114985616785528,98,785,3 2024-04-20 15_24_26
416,3,33,2024-04-20 15:26:10,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-136, 134]",3.40605469070166,99,832,3 2024-04-20 15_24_26
417,3,34,2024-04-20 15:26:13,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[88, 167]",6.019102980880507,98,730,3 2024-04-20 15_24_26
418,3,35,2024-04-20 15:26:16,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-106, -289]",9.90025767231628,98,716,3 2024-04-20 15_24_26
419,3,36,2024-04-20 15:26:19,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[307, -291]",4.852120202017162,99,532,3 2024-04-20 15_24_26
420,3,37,2024-04-20 15:26:22,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[102, -293]",8.014337196203133,98,550,3 2024-04-20 15_24_26
421,3,38,2024-04-20 15:26:25,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[318, 65]",19.08240271065948,96,654,3 2024-04-20 15_24_26
422,3,39,2024-04-20 15:26:29,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[327, -128]",31.77270812530713,94,717,3 2024-04-20 15_24_26
423,3,40,2024-04-20 15:26:31,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[320, -101]",6.4726850107541125,98,469,3 2024-04-20 15_24_26
424,3,41,2024-04-20 15:26:34,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-108, -288]",8.755411203000468,98,696,3 2024-04-20 15_24_26
425,3,42,2024-04-20 15:26:37,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[315, 50]",9.927228692980322,98,636,3 2024-04-20 15_24_26
426,3,43,2024-04-20 15:26:40,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[320, -69]",5.04980371206944,99,623,3 2024-04-20 15_24_26
427,3,44,2024-04-20 15:26:44,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-141, -83]",14.073339171919168,97,530,3 2024-04-20 15_24_26
428,3,45,2024-04-20 15:26:47,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-142, -99]",6.133687357856953,98,527,3 2024-04-20 15_24_26
429,3,46,2024-04-20 15:26:50,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[101, -289]",8.310411182834338,98,586,3 2024-04-20 15_24_26
430,3,47,2024-04-20 15:26:53,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[324, -83]",11.677971976831063,98,635,3 2024-04-20 15_24_26
431,3,48,2024-04-20 15:26:57,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[293, -286]",12.351040724053824,97,634,3 2024-04-20 15_24_26
432,3,1,2024-04-20 18:54:11,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[92, -296]",3.2178565372689416,99,891,3 2024-04-20 18_54_08
433,3,2,2024-04-20 18:54:14,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[327, -65]",31.428709268978512,94,534,3 2024-04-20 18_54_08
434,3,3,2024-04-20 18:54:17,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-109, -297]",23.1334501996822,96,1114,3 2024-04-20 18_54_08
435,3,4,2024-04-20 18:54:21,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-114, 166]",36.3986940405405,93,2052,3 2024-04-20 18_54_08
436,3,5,2024-04-20 18:54:26,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[333, -268]",64.14166079579799,89,1546,3 2024-04-20 18_54_08
437,3,6,2024-04-20 18:54:29,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-88, 162]",124.75355815794458,79,973,3 2024-04-20 18_54_08
438,3,7,2024-04-20 18:54:32,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-146, -63]",12.65172726865321,97,866,3 2024-04-20 18_54_08
439,3,8,2024-04-20 18:54:35,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[97, -286]",8.058407660808522,98,540,3 2024-04-20 18_54_08
440,3,9,2024-04-20 18:54:38,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[317, -68]",8.18774956056506,98,829,3 2024-04-20 18_54_08
441,3,10,2024-04-20 18:54:41,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[304, 159]",29.785211124983167,95,1105,3 2024-04-20 18_54_08
442,3,11,2024-04-20 18:54:44,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[96, 168]",2.0667044687402853,99,620,3 2024-04-20 18_54_08
443,3,12,2024-04-20 18:54:47,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[299, 166]",121.64702544404749,79,600,3 2024-04-20 18_54_08
444,3,13,2024-04-20 18:54:52,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[299, 164]",119.69212047120251,80,1630,3 2024-04-20 18_54_08
445,3,14,2024-04-20 18:54:55,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-104, 158]",115.60504637233868,80,1032,3 2024-04-20 18_54_08
446,3,15,2024-04-20 18:55:00,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-109, 162]",36.90032582888135,93,3314,3 2024-04-20 18_54_08
447,3,16,2024-04-20 18:55:03,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[323, -284]",22.28725474266504,96,1279,3 2024-04-20 18_54_08
448,3,17,2024-04-20 18:55:06,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-139, -57]",39.40815876273944,93,256,3 2024-04-20 18_54_08
449,3,18,2024-04-20 18:55:09,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[92, -293]",2.0565993033267898,99,358,3 2024-04-20 18_54_08
450,3,19,2024-04-20 18:55:12,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[92, -289]",4.90539845759519,99,410,3 2024-04-20 18_54_08
451,3,20,2024-04-20 18:55:14,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-136, -67]",4.358283477391478,99,554,3 2024-04-20 18_54_08
452,3,21,2024-04-20 18:55:18,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[84, 165]",458.5882099088038,60,238,3 2024-04-20 18_54_08
453,3,22,2024-04-20 18:55:21,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-114, -288]",28.3975531894226,95,521,3 2024-04-20 18_54_08
454,3,23,2024-04-20 18:55:24,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[319, -285]",45.65819047841023,92,535,3 2024-04-20 18_54_08
455,3,24,2024-04-20 18:55:27,270,534.4444444444445,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[90, -290]",5.301377245060366,99,373,3 2024-04-20 18_54_08
456,3,25,2024-04-20 18:55:30,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[320, -280]",21.82955272708821,96,848,3 2024-04-20 18_54_08
457,3,26,2024-04-20 18:55:33,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[325, -55]",16.340165408257334,97,586,3 2024-04-20 18_54_08
458,3,27,2024-04-20 18:55:38,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-104, -289]",11.71884430975264,98,2298,3 2024-04-20 18_54_08
459,3,28,2024-04-20 18:55:42,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[306, 168]",35.77069846461644,94,1663,3 2024-04-20 18_54_08
460,3,29,2024-04-20 18:55:45,45,534.4444444444445,"[324.47916666666663, 137.3721814692579]","[324.47916666666663, 167.47916666666666]","[308, 163]",30.468803991499648,94,1063,3 2024-04-20 18_54_08
461,3,30,2024-04-20 18:55:47,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[87, 166]",7.154574342878684,98,435,3 2024-04-20 18_54_08
462,3,31,2024-04-20 18:55:50,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[91, 163]",456.4890246223828,60,255,3 2024-04-20 18_54_08
463,3,32,2024-04-20 18:55:53,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-109, -289]",7.351243909115696,98,1046,3 2024-04-20 18_54_08
464,3,33,2024-04-20 18:55:56,45,267.22222222222223,"[324.47916666666663, 47.0512258770316]","[324.47916666666663, 167.47916666666666]","[304, 168]",122.67029888775008,79,756,3 2024-04-20 18_54_08
465,3,34,2024-04-20 18:55:59,90,267.22222222222223,"[94.00000000000004, -293.47916666666663]","[94.00000000000001, 167.47916666666666]","[102, 162]",455.5494169323028,60,692,3 2024-04-20 18_54_08
466,3,35,2024-04-20 18:56:02,315,267.22222222222223,"[274.13604909950885, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[318, -283]",45.098327270847584,92,533,3 2024-04-20 18_54_08
467,3,36,2024-04-20 18:56:05,90,534.4444444444445,"[94.00000000000001, 167.47916666666666]","[94.00000000000001, 167.47916666666666]","[92, 158]",9.687858416308751,98,755,3 2024-04-20 18_54_08
468,3,37,2024-04-20 18:56:07,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[323, -62]",34.35930447026755,94,422,3 2024-04-20 18_54_08
469,3,38,2024-04-20 18:56:10,135,534.4444444444445,"[-136.47916666666666, 137.3721814692579]","[-136.47916666666663, 167.47916666666666]","[-114, 162]",33.344300556630984,94,733,3 2024-04-20 18_54_08
470,3,39,2024-04-20 18:56:13,225,534.4444444444445,"[-114.82905249449112, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-109, -291]",6.334360294824104,98,749,3 2024-04-20 18_54_08
471,3,40,2024-04-20 18:56:17,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-139, -58]",38.410260031987086,93,1235,3 2024-04-20 18_54_08
472,3,41,2024-04-20 18:56:20,225,267.22222222222223,"[-86.13604909950897, -293.47916666666663]","[-136.47916666666666, -293.4791666666666]","[-103, -286]",18.4480561036102,96,500,3 2024-04-20 18_54_08
473,3,42,2024-04-20 18:56:22,180,534.4444444444445,"[-136.47916666666666, -71.3318626680516]","[-136.47916666666666, -62.99999999999997]","[-135, -58]",13.413668261425196,97,584,3 2024-04-20 18_54_08
474,3,43,2024-04-20 18:56:25,0,267.22222222222223,"[324.47916666666663, -96.3274506722065]","[324.47916666666663, -63.0]","[325, -64]",32.331646019419665,94,339,3 2024-04-20 18_54_08
475,3,44,2024-04-20 18:56:28,135,267.22222222222223,"[-136.47916666666666, 47.05122587703157]","[-136.47916666666663, 167.47916666666666]","[-109, 162]",118.18766971671648,80,705,3 2024-04-20 18_54_08
476,3,45,2024-04-20 18:56:31,315,534.4444444444445,"[302.82905249449095, -293.47916666666663]","[324.4791666666665, -293.47916666666663]","[320, -279]",22.46080376117599,96,452,3 2024-04-20 18_54_08
477,3,46,2024-04-20 18:56:35,180,267.22222222222223,"[-136.47916666666666, -96.32745067220647]","[-136.47916666666666, -62.99999999999997]","[-139, -57]",39.40815876273944,93,1214,3 2024-04-20 18_54_08
478,3,47,2024-04-20 18:56:37,270,267.22222222222223,"[93.99999999999996, -293.47916666666663]","[93.99999999999996, -293.47916666666663]","[92, -289]",4.90539845759519,99,251,3 2024-04-20 18_54_08
479,3,48,2024-04-20 18:56:40,0,534.4444444444445,"[324.47916666666663, -71.33186266805163]","[324.47916666666663, -63.0]","[324, -63]",8.3456297673523,98,484,3 2024-04-20 18_54_08
