,Unnamed: 0,idNum,systemTime,trail,moveCondition,leapDirection,trajetoryIndex,chaseTheta,frogDisappearPos,frogPos,mousePos,predictError,predictScore,reactionTime,ID_Index
38,38,1,2024-04-20 10:11:29,39,1,1,65,68.70177977696223,"(0.47517660695371067, 0.6031404052986419)","(0.9253885352981628, 0.9414983871098018)","(0.7640367113250794, 0.8197798087712064)",0.4042267849225712,91,662,num_1_2024_04_20_10_06_59
39,39,1,2024-04-20 10:11:33,40,1,1,57,50.47925724109204,"(0.6548022580337604, 0.3000892972194056)","(1.3205649676742728, 0.1535655061037875)","(1.3718162899312383, 0.25875250544244444)",0.2340171178607064,95,500,num_1_2024_04_20_10_06_59
40,40,1,2024-04-20 10:11:39,41,2,-1,53,69.8956940534084,"(1.2447843437538575, 0.5430147040429485)","(0.9385255562584869, 1.1946323488944866)","(1.0301650475194921, 1.010385238748286)",0.4115570140614885,91,621,num_1_2024_04_20_10_06_59
41,41,1,2024-04-20 10:11:43,42,2,1,81,54.3830635521024,"(0.4369348421242927, 0.4964623975314526)","(0.8412566526734446, 1.0922172745691952)","(0.8683302484823493, 0.8809173995185715)",0.4260545354127009,91,364,num_1_2024_04_20_10_06_59
42,42,1,2024-04-20 10:11:47,43,2,1,96,57.864944547250616,"(0.3835487068886408, 0.5287722863594306)","(0.7238071551550089, 1.1632990299907475)","(0.7820183556625397, 0.9420549902659365)",0.4575476761094157,90,492,num_1_2024_04_20_10_06_59
43,43,1,2024-04-20 10:11:51,44,2,1,56,52.80319816606039,"(0.519726925866327, 0.42875320139073403)","(1.0233992369059195, 0.9432570430596147)","(1.1488439001467303, 0.8413577819761587)",0.3232325660879779,93,486,num_1_2024_04_20_10_06_59
44,44,1,2024-04-20 10:11:55,45,2,-1,57,80.03982475128554,"(1.3815973477404668, 0.5882013362258782)","(1.2395141650290262, 1.294042939696931)","(1.2135778197615874, 1.0427521985557142)",0.5052513457246159,89,502,num_1_2024_04_20_10_06_59
45,45,1,2024-04-20 10:11:59,46,2,-1,2,46.568933177183055,"(1.090323422322069, 0.4383664012012083)","(0.5987115291085524, 0.9644060826426576)","(0.6741284896377778, 0.686715640674)",0.575498738473735,88,416,num_1_2024_04_20_10_06_59
46,46,1,2024-04-20 10:12:03,47,2,-1,65,43.2098383839882,"(1.1108764448953803, 0.456708724312052)","(0.643928178769837, 1.0047591934865148)","(0.5986055834204445, 0.9060917015910159)",0.2171581138815964,95,491,num_1_2024_04_20_10_06_59
47,47,1,2024-04-20 10:12:07,48,2,1,7,63.03611823143999,"(0.33024086661782287, 0.5540660099113406)","(0.6065299065592116, 1.2189452218049495)","(0.7928073422650159, 1.186605353255397)",0.3781277569866164,92,465,num_1_2024_04_20_10_06_59
48,48,1,2024-04-20 10:12:11,49,2,1,78,23.864069002745527,"(0.6340814823749706, 0.2734172090124438)","(1.2749792612249362, 0.6015178598273765)","(1.4473391961485715, 0.6435596942640952)",0.3548265097744771,92,309,num_1_2024_04_20_10_06_59
49,49,1,2024-04-20 10:12:15,50,2,1,93,21.155180668341963,"(0.6512300058074282, 0.23695037602321523)","(1.3127060127763417, 0.5212908272510732)","(1.5588253910408256, 0.5320734993718412)",0.492710926915002,90,392,num_1_2024_04_20_10_06_59
50,50,1,2024-04-20 10:12:19,51,2,-1,96,21.88708689818452,"(0.9560549879308438, 0.2532268229178838)","(0.30332097344785636, 0.5570990104193443)","(0.23178003893625393, 0.41339464674460324)",0.3210548205522266,93,388,num_1_2024_04_20_10_06_59
51,51,1,2024-04-20 10:12:23,52,2,-1,29,38.94034038835542,"(1.0400353174260077, 0.3852693743143969)","(0.48807769833721665, 0.8475926234916723)","(0.5374679926730793, 0.7478532314213652)",0.2225969227562465,95,427,num_1_2024_04_20_10_06_59
52,52,1,2024-04-20 10:12:27,53,2,-1,78,29.8734613722616,"(0.9923853746073024, 0.31988653001874123)","(0.3832478241360642, 0.7037503660412308)","(0.3936148379733968, 0.5644404591792698)",0.279390229791893,94,912,num_1_2024_04_20_10_06_59
53,53,1,2024-04-20 10:12:32,54,2,-1,35,77.41918819095831,"(1.320946646804957, 0.5726603676784443)","(1.1060826229709053, 1.2598528088925782)","(1.0733209939293968, 1.0607338428931747)",0.4035923039807623,91,812,num_1_2024_04_20_10_06_59
54,54,1,2024-04-20 10:12:36,55,2,1,27,61.7870723416902,"(0.3078258794255809, 0.5628573565664607)","(0.5572169347362771, 1.2382861844462139)","(0.47992673079320636, 0.9348623325309524)",0.6262261876883015,87,942,num_1_2024_04_20_10_06_59
55,55,1,2024-04-20 10:12:41,56,2,-1,93,54.944582034032166,"(1.1320265615121345, 0.4739151280212699)","(0.6904584353266954, 1.0426132816467941)","(0.7856146845300318, 0.9060917015910159)",0.3328233981160202,93,791,num_1_2024_04_20_10_06_59
56,56,1,2024-04-20 10:12:45,57,2,1,21,61.24007103394779,"(0.44760830977825633, 0.48904852823938016)","(0.8647382815121636, 1.0759067621266367)","(0.8971008794222858, 0.9708256212058731)",0.2199034690103966,95,509,num_1_2024_04_20_10_06_59
57,57,1,2024-04-20 10:12:49,58,2,1,22,26.74207652713024,"(0.6211558690757439, 0.2973155901191633)","(1.2465429119666374, 0.6540942982621585)","(1.2962933837139048, 0.7262752582164127)",0.1753305497509582,96,575,num_1_2024_04_20_10_06_59
58,58,1,2024-04-20 10:12:53,59,2,-1,56,38.21828590552303,"(1.0384970346142233, 0.3834253681489197)","(0.48469347615129, 0.8435358099276229)","(0.4008074957083809, 0.686715640674)",0.3556932566108221,92,329,num_1_2024_04_20_10_06_59
59,59,1,2024-04-20 10:12:57,60,2,-1,22,66.47637248922643,"(1.34668983055918, 0.5800827457751414)","(1.162717627230196, 1.276182040705311)","(1.1632292156166986, 1.0859081449656192)",0.3805491669818046,92,417,num_1_2024_04_20_10_06_59
60,60,1,2024-04-20 10:13:01,61,2,-1,43,79.25241453195979,"(1.3604411977639976, 0.5835437778937007)","(1.1929706350807958, 1.2837963113661415)","(1.3214676857863494, 1.1074861181705715)",0.4363337083686514,91,375,num_1_2024_04_20_10_06_59
61,61,1,2024-04-20 10:13:05,62,2,1,53,29.12324306019249,"(0.6202098218097751, 0.29896779306915655)","(1.2444616079815058, 0.6577291447521448)","(1.3394493301238097, 0.5824221035167301)",0.2424361179149343,95,1242,num_1_2024_04_20_10_06_59
62,62,1,2024-04-20 10:13:10,63,2,1,36,33.92561812975061,"(0.5931011723795759, 0.3418350973757496)","(1.1848225792350664, 0.7520372142266488)","(1.2675227527739683, 0.6004037478541905)",0.3454390066422259,93,355,num_1_2024_04_20_10_06_59
63,63,1,2024-04-20 10:13:14,64,2,-1,81,32.033552934124856,"(0.9946586662844756, 0.32346581958317566)","(0.38824906582584706, 0.7116248030829874)","(0.37922952250342856, 0.6040000767216825)",0.2160040174264425,95,352,num_1_2024_04_20_10_06_59
64,64,1,2024-04-20 10:13:18,65,2,-1,27,31.915551358306143,"(0.9971905307630456, 0.3273875954364376)","(0.3938191676787004, 0.7202527099601637)","(0.3180919317560635, 0.686715640674)",0.1656423771477293,96,533,num_1_2024_04_20_10_06_59
65,65,1,2024-04-20 10:13:22,66,2,-1,7,72.53860862116609,"(1.3802151355393992, 0.5879214116241689)","(1.236473298186678, 1.2934271055731719)","(1.134458584676762, 1.298091548147651)",0.2042425890654622,95,396,num_1_2024_04_20_10_06_59
66,66,1,2024-04-20 10:13:26,67,2,-1,47,44.13760394064721,"(1.072623291915879, 0.4211284238651918)","(0.5597712422149353, 0.9264825325034208)","(0.4367707843833016, 1.0391558696882224)",0.3336129106563563,93,844,num_1_2024_04_20_10_06_59
67,67,1,2024-04-20 10:13:30,68,2,-1,36,29.50498882933005,"(0.9949428888182991, 0.32390942321086436)","(0.38887435540025733, 0.7126007310639005)","(0.350458891563492, 0.7046972850114603)",0.0784400999820284,98,1381,num_1_2024_04_20_10_06_59
68,68,1,2024-04-20 10:13:35,69,2,1,35,21.92598186557576,"(0.6431816897418888, 0.2548600634252971)","(1.2949997174321555, 0.5606921395356528)","(1.5048804580284445, 0.5644404591792698)",0.4198284181586448,91,805,num_1_2024_04_20_10_06_59
69,69,1,2024-04-20 10:13:40,70,2,1,69,59.2508079347131,"(0.422736455455812, 0.505807453800178)","(0.810020202002786, 1.112776398360391)","(0.9546421413021587, 1.010385238748286)",0.354397826705656,92,635,num_1_2024_04_20_10_06_59
70,70,1,2024-04-20 10:13:44,71,2,-1,69,35.853118946591536,"(1.0404531424001604, 0.38576765762582155)","(0.48899691328035344, 0.8486888467768066)","(0.3001102874186031, 0.8988990438560318)",0.3908924216209441,92,703,num_1_2024_04_20_10_06_59
71,71,1,2024-04-20 10:13:48,72,2,1,68,20.889607021062563,"(0.64585804921144, 0.24907627368153884)","(1.3008877082651678, 0.5479678020993854)","(1.468917169353524, 0.5824221035167301)",0.3430510089173365,93,536,num_1_2024_04_20_10_06_59
72,72,1,2024-04-20 10:13:53,73,2,1,65,60.08477698089503,"(0.411435111004992, 0.5128432232498628)","(0.7851572442109827, 1.1282550911496978)","(0.9222751814947302, 1.132660420243016)",0.2743773726047405,94,488,num_1_2024_04_20_10_06_59
73,73,1,2024-04-20 10:13:57,74,2,1,2,30.226646007188396,"(0.6228751819926498, 0.2942814028377494)","(1.25032540038383, 0.647419086243048)","(1.4833024848234921, 0.460146922022)",0.5978266817934463,88,779,num_1_2024_04_20_10_06_59
74,74,1,2024-04-20 10:14:01,75,2,1,29,44.21925802751304,"(0.522864773804916, 0.4256587636533722)","(1.0303025023708159, 0.9364492800374187)","(1.2135778197615874, 1.0391558696882224)",0.4201832244266142,91,444,num_1_2024_04_20_10_06_59
75,75,1,2024-04-20 10:14:05,76,2,-1,21,78.91454497902335,"(1.3951738824722562, 0.5907719399938187)","(1.2693825414389637, 1.2996982679864002)","(1.2891007259789207, 1.1146787759055556)",0.3721344877938915,92,276,num_1_2024_04_20_10_06_59
76,76,1,2024-04-20 10:14:09,77,2,1,43,66.31322240537752,"(0.2930568124585336, 0.5680924811712889)","(0.5247249874087746, 1.2498034585768345)","(0.4871193885281905, 1.2729172460752065)",0.0882820081259434,98,582,num_1_2024_04_20_10_06_59
77,77,1,2024-04-20 10:14:13,78,2,-1,68,31.522542342772823,"(0.9940599952303515, 0.3225286213248193)","(0.3869319895067731, 0.7095629669146019)","(0.23897269667123805, 0.8161834799037143)",0.3647458629043137,92,536,num_1_2024_04_20_10_06_59
78,78,1,2024-04-20 10:14:17,79,2,1,47,70.59575421062208,"(0.22248257768914545, 0.5873653191691033)","(0.3694616709161199, 1.2922037021720274)","(0.3612478781659682, 1.2801099038101906)",0.0292387653747014,99,488,num_1_2024_04_20_10_06_59
79,79,1,2024-04-20 10:14:21,80,2,1,57,32.22545773255663,"(0.5886071060768694, 0.3482285110257153)","(1.1749356333691139, 0.7661027242565732)","(1.1524402290142224, 0.6543486808665715)",0.2279913106335805,95,520,num_1_2024_04_20_10_06_59
80,80,1,2024-04-20 10:14:27,81,3,-1,36,0.0,"(0.9442818343427062, 0.0)","(0.27742003555395384, 0.0)","(0.39001850910590474, 0.039376444525428544)",0.2385700788422013,95,373,num_1_2024_04_20_10_06_59
81,81,1,2024-04-20 10:14:31,82,3,-1,47,0.0,"(1.0581224192758267, 0.0)","(0.5278693224068183, 0.0)","(0.44036711325079364, 0.021394800187968244)",0.1801596412326331,96,140,num_1_2024_04_20_10_06_59
82,82,1,2024-04-20 10:14:35,83,3,-1,96,0.0,"(0.9634847961775518, 0.0)","(0.31966655159061436, 0.0)","(0.2857249719486349, -0.0217611462219367)",0.0806369223987459,98,186,num_1_2024_04_20_10_06_59
83,83,1,2024-04-20 10:14:38,84,3,-1,35,0.0,"(1.306314951225053, 0.0)","(1.0738928926951163, 0.0)","(0.8467522752773968, -0.00018317301698411725)",0.4542813825516382,90,598,num_1_2024_04_20_10_06_59
84,84,1,2024-04-20 10:14:43,85,3,-1,22,0.0,"(1.1951216555437945, 0.0)","(0.8292676421963485, 0.0)","(0.5662386236130159, 0.017798471320476184)",0.5272610366725649,89,52,num_1_2024_04_20_10_06_59
85,85,1,2024-04-20 10:14:46,86,3,-1,21,0.0,"(1.209745691798914, 0.0)","(0.86144052195761, 0.0)","(1.0409540341219683, 0.024991129055460304)",0.362489489949984,92,236,num_1_2024_04_20_10_06_59
86,86,1,2024-04-20 10:14:50,87,3,1,69,0.0,"(0.3727129521221794, 0.0)","(0.6999684946687944, 0.0)","(0.8143853154699683, 0.017798471320476184)",0.231585789405082,95,222,num_1_2024_04_20_10_06_59
87,87,1,2024-04-20 10:14:54,88,3,1,81,0.0,"(0.6218024574859288, 0.0)","(1.247965406469043, 0.0)","(1.3718162899312383, -0.010972159619460298)",0.2486719093189351,95,1121,num_1_2024_04_20_10_06_59
88,88,1,2024-04-20 10:14:59,89,3,1,7,0.0,"(0.6454061150443814, 0.0)","(1.2998934530976392, 0.0)","(1.5660180487758097, -0.010972159619460298)",0.5327013749243931,89,534,num_1_2024_04_20_10_06_59
89,89,1,2024-04-20 10:15:03,90,3,-1,81,0.0,"(1.1664465422334613, 0.0)","(0.7661823929136156, 0.0)","(0.6273762143603809, -0.0073758307519682376)",0.2780040149626198,94,266,num_1_2024_04_20_10_06_59
90,90,1,2024-04-20 10:15:06,91,3,-1,43,0.0,"(1.0110640440138088, 0.0)","(0.42434089683038057, 0.0)","(-0.005577666318222306, -0.00018317301698411725)",0.8598372043407133,82,610,num_1_2024_04_20_10_06_59
91,91,1,2024-04-20 10:15:11,92,3,1,27,0.0,"(0.5701316668912141, 0.0)","(1.1342896671606701, 0.0)","(1.1200732692067938, -0.0217611462219367)",0.0519866696635007,98,497,num_1_2024_04_20_10_06_59
92,92,1,2024-04-20 10:15:15,93,3,-1,69,0.0,"(0.9593638147726233, 0.0)","(0.3106003924997712, 0.0)","(0.4115964823108571, 0.014202142452984123)",0.2039795186520821,95,557,num_1_2024_04_20_10_06_59
93,93,1,2024-04-20 10:15:19,94,3,-1,53,0.0,"(0.9686015555913519, 0.0)","(0.3309234223009734, 0.0)","(0.29651395855111107, -0.010972159619460298)",0.0722329421321879,98,51,num_1_2024_04_20_10_06_59
94,94,1,2024-04-20 10:15:23,95,3,1,43,0.0,"(0.649687500545559, 0.0)","(1.309312501200229, 0.0)","(1.2171741486290795, 0.035780115657936484)",0.1976835116141025,96,788,num_1_2024_04_20_10_06_59
95,95,1,2024-04-20 10:15:27,96,3,1,56,0.0,"(0.639411752641676, 0.0)","(1.2867058558116886, 0.0)","(1.2315594640990477, 0.010605813585492063)",0.1123139848947447,97,244,num_1_2024_04_20_10_06_59
96,96,1,2024-04-20 10:15:31,97,3,1,93,0.0,"(0.26331053458749415, 0.0)","(0.4592831760924869, 0.0)","(0.5122936906006349, 0.014202142452984123)",0.1097600200195575,97,532,num_1_2024_04_20_10_06_59
97,97,1,2024-04-20 10:15:35,98,3,-1,56,0.0,"(1.188910577733794, 0.0)","(0.8156032710143468, 0.0)","(0.7064954494452064, 0.024991129055460304)",0.2238666858559358,95,186,num_1_2024_04_20_10_06_59
98,98,1,2024-04-20 10:15:39,99,3,-1,7,0.0,"(1.1212070753633687, 0.0)","(0.6666555657994123, 0.0)","(0.515890019468127, 0.014202142452984123)",0.3028659823144607,93,26,num_1_2024_04_20_10_06_59
99,99,1,2024-04-20 10:15:42,100,3,-1,93,0.0,"(0.9686379850628632, 0.0)","(0.3310035671382994, 0.0)","(0.461945086455746, 0.035780115657936484)",0.2714840559418291,94,766,num_1_2024_04_20_10_06_59
100,100,1,2024-04-20 10:15:47,101,3,-1,29,0.0,"(1.1358804172999664, 0.0)","(0.6989369180599269, 0.0)","(0.7208807649151746, 0.024991129055460304)",0.066515831086238,98,117,num_1_2024_04_20_10_06_59
101,101,1,2024-04-20 10:15:50,102,3,1,47,0.0,"(0.5525231572821285, 0.0)","(1.0955509460206816, 0.0)","(1.0301650475194921, -0.04333911942688906)",0.1568897064246855,96,141,num_1_2024_04_20_10_06_59
102,102,1,2024-04-20 10:15:54,103,3,1,35,0.0,"(0.22328415035674123, 0.0)","(0.37122513078483044, 0.0)","(0.3612478781659682, 0.010605813585492063)",0.0291224210278473,99,246,num_1_2024_04_20_10_06_59
103,103,1,2024-04-20 10:15:58,104,3,1,21,0.0,"(0.33772436228119046, 0.0)","(0.6229935970186188, 0.0)","(0.9006972082897778, 0.010605813585492063)",0.5558121229151204,88,78,num_1_2024_04_20_10_06_59
104,104,1,2024-04-20 10:16:02,105,3,1,65,0.0,"(0.49262510401370163, 0.0)","(0.9637752288301437, 0.0)","(1.1128806114718097, -0.014568488486952358)",0.299630812764723,94,85,num_1_2024_04_20_10_06_59
105,105,1,2024-04-20 10:16:05,106,3,1,2,0.0,"(0.576407529711985, 0.0)","(1.148096565366367, 0.0)","(1.1020916248693333, -0.0073758307519682376)",0.0931849221584113,98,141,num_1_2024_04_20_10_06_59
106,106,1,2024-04-20 10:16:09,107,3,-1,2,0.0,"(0.9330952383154145, 0.0)","(0.2528095242939119, 0.0)","(0.3540552204309841, -0.039742790559397)",0.217533265389259,95,622,num_1_2024_04_20_10_06_59
107,107,1,2024-04-20 10:16:13,108,3,-1,78,0.0,"(0.9460538224751378, 0.0)","(0.2813184094453036, 0.0)","(-0.019962981788190563, 0.014202142452984123)",0.6032318875982755,87,456,num_1_2024_04_20_10_06_59
108,108,1,2024-04-20 10:16:17,109,3,1,53,0.0,"(0.47040596760525877, 0.0)","(0.914893128731569, 0.0)","(0.9582384701696509, -0.00018317301698411725)",0.0866914569433009,98,1338,num_1_2024_04_20_10_06_59
109,109,1,2024-04-20 10:16:22,110,3,1,22,0.0,"(0.652458082927946, 0.0)","(1.315407782441481, 0.0)","(1.350238316726286, 0.028587457922952364)",0.0901201169342682,98,1010,num_1_2024_04_20_10_06_59
110,110,1,2024-04-20 10:16:27,111,3,1,57,0.0,"(0.6349756735104679, 0.0)","(1.2769464817230296, 0.0)","(1.5660180487758097, 0.003413155850507943)",0.5781834328695689,88,611,num_1_2024_04_20_10_06_59
111,111,1,2024-04-20 10:16:31,112,3,1,29,0.0,"(0.6349911372904525, 0.0)","(1.276980502038996, 0.0)","(1.0984952960018413, 0.017798471320476184)",0.3587408778239322,92,140,num_1_2024_04_20_10_06_59
112,112,1,2024-04-20 10:16:35,113,3,-1,27,0.0,"(1.389240265363397, 0.0)","(1.2563285837994738, 0.0)","(1.2603300950389842, -0.010972159619460298)",0.0233581145570307,99,373,num_1_2024_04_20_10_06_59
113,113,1,2024-04-20 10:16:39,114,3,-1,65,0.0,"(1.0210136582167315, 0.0)","(0.44623004807681116, 0.0)","(0.2857249719486349, -0.018164817354444418)",0.3230593756722252,93,345,num_1_2024_04_20_10_06_59
114,114,1,2024-04-20 10:16:42,115,3,-1,68,0.0,"(0.9443963462615647, 0.0)","(0.2776719617754424, 0.0)","(-0.05952259933060327, -0.014568488486952358)",0.6750182601864729,86,250,num_1_2024_04_20_10_06_59
115,115,1,2024-04-20 10:16:46,116,3,-1,57,0.0,"(1.3797874922610085, 0.0)","(1.2355324829742182, 0.0)","(1.2063851620266033, 0.007009484718000003)",0.0599566241356249,98,734,num_1_2024_04_20_10_06_59
116,116,1,2024-04-20 10:16:51,117,3,1,36,0.0,"(0.6037987436796557, 0.0)","(1.2083572360952424, 0.0)","(1.414972236341143, -0.02535747508942876)",0.4163304450530828,91,507,num_1_2024_04_20_10_06_59
117,117,1,2024-04-20 10:16:55,118,3,1,68,0.0,"(0.6269953796691229, 0.0)","(1.2593898352720707, 0.0)","(1.084109980531873, 0.024991129055460304)",0.3541049788365675,92,1008,num_1_2024_04_20_10_06_59
118,118,1,2024-04-20 10:16:59,119,3,1,96,0.0,"(0.2881533569183314, 0.0)","(0.5139373852203282, 0.0)","(0.37922952250342856, 0.035780115657936484)",0.2787574210976302,94,1328,num_1_2024_04_20_10_06_59
119,119,1,2024-04-20 10:17:04,120,3,1,78,0.0,"(0.5787703796424234, 0.0)","(1.1532948352133319, 0.0)","(1.2099814908940953, 0.017798471320476184)",0.118830341472458,97,854,num_1_2024_04_20_10_06_59
120,0,1,2024-04-20 13:44:47,1,1,-1,43,59.361977554268506,"(1.0381573439078673, 0.5222006134490778)","(0.4839461565973078, 0.7310549283009351)","(0.39721116684088886, 1.1470457357129842)",0.8498736619036376,83,227,num_1_2024_04_20_13_43_37
121,1,1,2024-04-20 13:44:51,2,1,-1,38,77.72613445840972,"(1.3227614033364832, 0.6183771561391438)","(1.1100750873402632, 0.9811139392951076)","(1.0085870743145398, 1.1074861181705715)",0.324158876982517,93,184,num_1_2024_04_20_13_43_37
122,2,1,2024-04-20 13:44:55,3,1,-1,16,54.17983940734657,"(0.9741766870159931, 0.3964787062931423)","(0.34318871143518526, 0.40417796969550346)","(0.30730294515358725, 1.082311816098127)",1.3581653829463254,72,131,num_1_2024_04_20_13_43_37
123,3,1,2024-04-20 13:44:59,4,1,1,73,62.8088751824674,"(0.5840945610455923, 0.48702877938843225)","(1.165008034300303, 0.6396081597432568)","(0.6921101339752381, 0.9780182789408572)",1.1630199188443664,76,345,num_1_2024_04_20_13_43_37
124,4,1,2024-04-20 13:45:03,5,1,1,65,70.97373549937508,"(0.5072537638570563, 0.580999657602076)","(0.995958280485524, 0.8839324430987298)","(1.2027888331591112, 0.8845137283860636)",0.4136627390125767,91,323,num_1_2024_04_20_13_43_37
125,5,1,2024-04-20 13:45:06,6,1,-1,83,50.60912906451427,"(0.9722988197012723, 0.39130430129029925)","(0.3390574033427986, 0.39072451668811214)","(0.4943120462631746, 0.7910091778312699)",0.8586776207514112,82,432,num_1_2024_04_20_13_43_37
126,6,1,2024-04-20 13:45:10,7,1,1,4,64.43822846712371,"(0.5565185831308974, 0.5290201523273483)","(1.1043408828879742, 0.7487857293844399)","(1.1452475712792383, 1.1182751047730477)",0.743493794675392,85,446,num_1_2024_04_20_13_43_37
127,7,1,2024-04-20 13:45:14,8,1,-1,13,57.39685037324787,"(0.9774891922709988, 0.40532740620373775)","(0.3504762229961974, 0.42718458946305127)","(0.24616535440622217, 0.5104955261668889)",0.266994153347716,94,543,num_1_2024_04_20_13_43_37
128,8,1,2024-04-20 13:45:19,9,1,-1,69,56.44698038327088,"(0.977974459831321, 0.4065948784118312)","(0.3515438116289062, 0.4304800172040937)","(0.46554141532323806, 0.8017981644337461)",0.776846497347093,84,394,num_1_2024_04_20_13_43_37
129,9,1,2024-04-20 13:45:23,10,1,1,66,66.50796385603373,"(0.5579631422358283, 0.527087899248295)","(1.1075189129188228, 0.7437618713789008)","(1.310678699183873, 1.028366883085746)",0.6993537343688511,86,526,num_1_2024_04_20_13_43_37
130,10,1,2024-04-20 13:45:27,11,1,-1,31,46.81524228237148,"(0.9569508144737532, 0.34406025118589434)","(0.30529179184225635, 0.2678899864166573)","(0.4691377441907301, 0.909688030458508)",1.3247644702918684,73,459,num_1_2024_04_20_13_43_37
131,11,1,2024-04-20 13:45:31,12,1,1,19,61.40455001773238,"(0.5963268470781121, 0.4644107384985676)","(1.1919190635718462, 0.5808012534296076)","(1.2998897125813969, 0.8737247417835874)",0.6243775494907154,87,501,num_1_2024_04_20_13_43_37
132,12,1,2024-04-20 13:45:35,13,1,1,69,72.80565859359425,"(0.4798054942788055, 0.6004172877498549)","(0.9355720874133724, 0.9344182814829559)","(1.1164769403393018, 1.1614310511829524)",0.5805561589338823,88,417,num_1_2024_04_20_13_43_37
133,13,1,2024-04-20 13:45:39,14,1,-1,71,47.88634001340876,"(0.937641764129354, 0.26750332588920744)","(0.2628118810845784, 0.06884198064527225)","(0.29651395855111107, 0.6219817210591428)",1.1083310019135697,77,448,num_1_2024_04_20_13_43_37
134,14,1,2024-04-20 13:45:43,15,1,1,24,69.40632600563339,"(0.4986870220549614, 0.5876922211508451)","(0.9771114485209159, 0.9013331083255312)","(1.1596328867492065, 1.1470457357129842)",0.6121724288811741,87,435,num_1_2024_04_20_13_43_37
135,15,1,2024-04-20 13:45:47,16,1,1,40,70.37188712033092,"(0.5133168063879041, 0.5758888242786016)","(1.0092969740533884, 0.8706442764576966)","(1.1776145310866668, 1.0859081449656192)",0.546513798876651,89,503,num_1_2024_04_20_13_43_37
136,16,1,2024-04-20 13:45:51,17,1,-1,24,48.58367526668287,"(0.9649248952736703, 0.3697820923804529)","(0.3228347696020732, 0.33476677352251083)","(0.3180919317560635, 0.9672292923383811)",1.2649606036833694,74,372,num_1_2024_04_20_13_43_37
137,17,1,2024-04-20 13:45:55,18,1,-1,73,63.44259606531056,"(1.0288209429756587, 0.508525099118476)","(0.46340607454645005, 0.6954985910413716)","(0.681321147372762, 1.0463485274232065)",0.8260330667086746,83,358,num_1_2024_04_20_13_43_37
138,18,1,2024-04-20 13:45:59,19,1,1,90,71.00116588218003,"(0.4851020681341593, 0.5971153813185044)","(0.9472245498951499, 0.9258333247614448)","(1.0013944165795556, 1.1937980109903812)",0.546770326635887,89,445,num_1_2024_04_20_13_43_37
139,19,1,2024-04-20 13:46:03,20,1,-1,66,61.221875710444586,"(1.0118468528542337, 0.480229592942236)","(0.4260630762793154, 0.6219302749831471)","(1.0013944165795556, 1.132660420243016)",1.5386376212855808,69,503,num_1_2024_04_20_13_43_37
140,20,1,2024-04-20 13:46:07,21,1,-1,65,70.20279800673954,"(1.087275968057481, 0.5768996540143945)","(0.5920071297264593, 0.8732724337707585)","(0.7604403824575874, 1.2513392728702541)",0.8277784617934246,83,469,num_1_2024_04_20_13_43_37
141,21,1,2024-04-20 13:46:11,22,1,1,71,60.84815008109848,"(0.5938881231751921, 0.46914677707898855)","(1.1865538709854226, 0.5931149537387042)","(1.307082370316381, 1.0895044738331112)",1.021625518104415,79,470,num_1_2024_04_20_13_43_37
142,22,1,2024-04-20 13:46:15,23,1,1,83,58.19894262320471,"(0.6144439244339154, 0.4251519961901682)","(1.231776633754614, 0.4787285234277714)","(1.3718162899312383, 0.9420549902659365)",0.9680547921988806,80,381,num_1_2024_04_20_13_43_37
143,23,1,2024-04-20 13:46:19,24,1,1,38,83.81553370842576,"(0.20241841840673902, 0.5874237735842678)","(0.3253205204948253, 0.9006351446524301)","(0.7136881071801905, 1.2261649707978095)",1.013506882261893,79,392,num_1_2024_04_20_13_43_37
144,24,1,2024-04-20 13:46:23,25,1,1,72,54.5895141229134,"(0.6056639262929819, 0.4451272856563724)","(1.2124606378445595, 0.5306642760399014)","(1.2603300950389842, 1.0966971315680953)",1.1361068232688158,77,256,num_1_2024_04_20_13_43_37
145,25,1,2024-04-20 13:46:27,26,1,1,31,56.65346492100854,"(0.5895826135730224, 0.47722595854882943)","(1.17708174986065, 0.6141208255602897)","(1.2279631352315556, 0.9959999232783175)",0.7705077823129308,84,165,num_1_2024_04_20_13_43_37
146,26,1,2024-04-20 13:46:30,27,1,1,16,73.04543685258268,"(0.458336238152436, 0.6118353106888527)","(0.8883397239353585, 0.9641051411243506)","(1.188403517689143, 0.9384586613984445)",0.6023156057890082,87,440,num_1_2024_04_20_13_43_37
147,27,1,2024-04-20 13:46:34,28,1,-1,10,77.18346202478381,"(1.2184601710592249, 0.6318146644810301)","(0.8806123763302954, 1.0160514609840117)","(0.47273407305822224, 1.1434494068454921)",0.854622599490161,82,371,num_1_2024_04_20_13_43_37
148,28,1,2024-04-20 13:46:38,29,1,-1,90,70.14788649797617,"(1.1003616939437932, 0.5874893876754239)","(0.6207957266763459, 0.900805741289435)","(0.5482569792755556, 1.236953957400286)",0.6877717443134255,86,372,num_1_2024_04_20_13_43_37
149,29,1,2024-04-20 13:46:42,30,1,1,43,63.64767589764934,"(0.5757388002055414, 0.5009647048233459)","(1.1466253604521905, 0.6758415658740324)","(1.2926970548464127, 0.9852109366758414)",0.6842407397795199,86,501,num_1_2024_04_20_13_43_37
